,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JSV-Auto Oy,01.07.2015,
1,Y-tunnus,2694850-2,,
2,Kotipaikka,Lahti,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,12.09.2022,12.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.01.2021,
11,Yhteystiedot,,01.10.2020,
12,Postiosoite,Mestarinkatu 17  15800  Lahti  Suomi,,
13,Käyntiosoite,Mestarinkatu 17  15800  Lahti  Suomi,,
14,Puhelin,"0440334253, 0440334253",,
15,Sähköposti,info(a)jsvauto.fi,,
16,Www,http://www.jsvauto.fi,,
