,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tapanilan Katsastus Oy,27.10.2015,
1,Y-tunnus,2718467-1,,
2,Kotipaikka,Helsinki,27.10.2015,
3,Yritysmuoto,Osakeyhtiö,27.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.10.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.04.2020,
11,Yhteystiedot,,10.12.2015,
12,Postiosoite,Hiidenportti 10  00730  Helsinki  Suomi,,
13,Käyntiosoite,Hiidenportti 10  00730  Helsinki  Suomi,,
14,Puhelin,"0442076562, 0442076562",,
15,Sähköposti,tapanilankatsastus(a)tapanilankatsastus.fi,,
16,Www,http://www.tapanilankatsastus.fi,,
