,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SH-Weld Oy,10.06.2015,
1,Y-tunnus,2693574-4,,
2,Kotipaikka,Pieksämäki,10.06.2015,
3,Yritysmuoto,Osakeyhtiö,10.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.06.2015,,
6,Viimeisin rekisteröintiajankohta,26.10.2019,26.10.2019,
7,Yrityksen tiedot järjestelmässä alkaen,10.06.2015,,
8,Yrityksen tila,Rekisterissä,10.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.08.2019,
12,Postiosoite,Paltantie 31  32450  Tammiainen  Suomi,,
13,Käyntiosoite,Paltantie 31  32450  Tammiainen  Suomi,,
14,Puhelin,0458628594,,
15,Sähköposti,shweld.oy(a)gmail.com,,
