,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kivipuiston palvelukoti Oy,27.11.2015,
1,Y-tunnus,2726002-1,,
2,Kotipaikka,Järvenpää,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2022,21.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,27.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,08.04.2016,
12,Postiosoite,c/o Esperi Care Oy  PL 11  00301  Helsinki  Suomi,,
13,Käyntiosoite,Sorronrinne 9  04410  Järvenpää  Suomi,,
14,Www,http://www.esperi.fi,,
