,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Piispanristin Kalalähde Oy,14.10.2015,
1,Y-tunnus,2717263-8,,
2,Kotipaikka,Turku,14.10.2015,
3,Yritysmuoto,Osakeyhtiö,14.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.10.2015,,
8,Yrityksen tila,Rekisterissä,14.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,12.10.2015,
12,Käyntiosoite,Linnankatu 34  20100  Turku  Suomi,,
13,Puhelin,02 4808 9000,,
14,Faksi,02 4808 9810,,
15,Sähköposti,keskus(a)hesburger.fi,,
