,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lumi Dental Oy,20.11.2015,
1,Y-tunnus,2725049-9,,
2,Kotipaikka,Varkaus,20.11.2015,
3,Yritysmuoto,Osakeyhtiö,20.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.11.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2023,26.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.11.2015,,
8,Yrityksen tila,Rekisterissä,20.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.10.2022,
11,Yhteystiedot,,12.09.2016,
12,Postiosoite,Satakunnankatu 7  78300  Varkaus  Suomi,,
13,Käyntiosoite,Satakunnankatu 7  78300  Varkaus  Suomi,,
14,Puhelin,0207705420,,
15,Sähköposti,info(a)lumidental.com,,
16,Www,http://www.lumidental.com,,
