,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Terapiatalo Fenix Oy,03.07.2015,
1,Y-tunnus,2698088-7,,
2,Kotipaikka,Helsinki,03.07.2015,
3,Yritysmuoto,Osakeyhtiö,03.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.07.2015,,
8,Yrityksen tila,Rekisterissä,03.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.07.2017,
12,Postiosoite,Kauppakatu 25 C 303  80100  Joensuu  Suomi,,
13,Käyntiosoite,Kauppakatu 25 C 303  80100  Joensuu  Suomi,,
