,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LTE Service Oy,06.07.2015,
1,Y-tunnus,2694506-1,,
2,Kotipaikka,Nurmijärvi,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Viimeisin rekisteröintiajankohta,29.04.2022,29.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
8,Yrityksen tila,Rekisterissä,06.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.03.2016,
12,Postiosoite,Nopontie 201  05620  Hyvinkää  Suomi,,
13,Käyntiosoite,Nopontie 201  05620  Hyvinkää  Suomi,,
14,Puhelin,040-5896 825,,
15,Sähköposti,lauri.mattila(a)pp4.inet.fi,,
