,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JPS Palvelut Oy,12.10.2021,
1,Y-tunnus,2670607-9,,
2,Kotipaikka,Hartola,25.11.2019,
3,Yritysmuoto,Osakeyhtiö,25.11.2019,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2015,,
8,Yrityksen tila,Rekisterissä,09.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.04.2020,
11,Yhteystiedot,,09.01.2023,
12,Postiosoite,Tarhalantie 107  19600  Hartola  Suomi,,
13,Käyntiosoite,Tarhalantie 107  19600  Hartola  Suomi,,
14,Puhelin,0407152636,,
15,Sähköposti,info(a)jpspalvelut.fi,,
16,Www,http://www.jpspalvelut.fi,,
