,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hektinen Oy,07.07.2015,
1,Y-tunnus,2698157-2,,
2,Kotipaikka,Pirkkala,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,28.03.2023,28.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.10.2020,
12,Postiosoite,Pereensaarentie 6 A 11  33950  Pirkkala  Suomi,,
13,Käyntiosoite,Pereensaarentie 6 A 11  33950  Pirkkala  Suomi,,
14,Puhelin,0400696092,,
