,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Isännöinti Kartio Oy,31.03.2015,
1,Y-tunnus,2681705-1,,
2,Kotipaikka,Akaa,31.03.2015,
3,Yritysmuoto,Osakeyhtiö,31.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2021,11.08.2021,
7,Yrityksen tiedot järjestelmässä alkaen,31.03.2015,,
8,Yrityksen tila,Rekisterissä,31.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.01.2023,
12,Postiosoite,Satamatie 19  37800  AKAA  Suomi,,
13,Käyntiosoite,Satamatie 19  37800  AKAA  Suomi,,
14,Puhelin,"0458716490, 045-8716490",,
15,Sähköposti,pamela.pilvinen(a)isannointikartio.com,,
