,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lähdepellon ratsastuskoulu Oy,02.09.2015,
1,Y-tunnus,2706957-7,,
2,Kotipaikka,Rauma,02.09.2015,
3,Yritysmuoto,Osakeyhtiö,02.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.09.2015,,
6,Viimeisin rekisteröintiajankohta,14.02.2022,14.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.09.2015,,
8,Yrityksen tila,Rekisterissä,02.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.02.2020,
11,Yhteystiedot,,11.12.2015,
12,Postiosoite,Kodisjoentie 135  26660  Rauma  Suomi,,
13,Käyntiosoite,Kodisjoentie 135  26660  Rauma  Suomi,,
