,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Järvenpään Tupalantalli,27.04.2015,
1,Y-tunnus,2685991-3,,
2,Kotipaikka,Järvenpää,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.02.2021,
11,Yhteystiedot,,04.05.2020,
12,Postiosoite,c/o JPV-Isännöinti Oy  Järnefeltinkatu 13 lh. 3  04400  Järvenpää  Suomi,,
13,Käyntiosoite,Tupalantie 4  04400  Järvenpää  Suomi,,
14,Puhelin,0452650558,,
15,Sähköposti,jari(a)jpvi.fi,,
16,Www,http://www.jpvi.fi,,
