,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Isoympyrä Oy,01.04.2015,
1,Y-tunnus,2683192-9,,
2,Kotipaikka,Turku,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.03.2015,
12,Postiosoite,Liinahaankatu 12  20320  Turku  Suomi,,
13,Käyntiosoite,Liinahaankatu 12  20320  Turku  Suomi,,
