,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HKA Kuljetus Oy,27.01.2016,
1,Y-tunnus,2735389-3,,
2,Kotipaikka,Jokioinen,27.01.2016,
3,Yritysmuoto,Osakeyhtiö,27.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2016,,
6,Viimeisin rekisteröintiajankohta,25.08.2022,25.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2016,,
8,Yrityksen tila,Rekisterissä,27.01.2016,
9,Yrityksen tilanne,Konkurssissa,25.08.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2021,
12,Yhteystiedot,,11.01.2016,
13,Postiosoite,Tapolankuja 62  31630  Minkiö  Suomi,,
14,Puhelin,0404159591,,
