,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sharp Business Systems Finland Oy,16.03.2015,
1,Y-tunnus,2678838-5,,
2,Kotipaikka,Helsinki,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,06.02.2023,06.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
11,Yhteystiedot,,17.10.2022,
12,Postiosoite,Valimotie 21  00380  Helsinki  Suomi,,
13,Käyntiosoite,Valimotie 21  00380  Helsinki  Suomi,,
14,Puhelin,0207302700,,
15,Sähköposti,info.fi(a)sharp.eu,,
16,Www,http://www.sharp.fi,,
