,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SuperApp Oy,13.05.2015,
1,Y-tunnus,2686837-7,,
2,Kotipaikka,Lahti,13.05.2015,
3,Yritysmuoto,Osakeyhtiö,13.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.05.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.05.2015,,
8,Yrityksen tila,Rekisterissä,13.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.02.2020,
11,Yhteystiedot,,08.03.2023,
12,Postiosoite,c/o Maria 01  Lapinlahdenkatu 16  00180  Helsinki  Suomi,,
13,Käyntiosoite,c/o Maria 01  Lapinlahdenkatu 16  00180  Helsinki  Suomi,,
14,Sähköposti,info(a)superapp.fi,,
15,Www,http://www.superapp.fi,,
