,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Jomi-Trading Ab,27.01.2015,
1,Y-tunnus,2666521-1,,
2,Kotipaikka,Helsinki,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,24.05.2022,24.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.03.2022,
12,Postiosoite,c/o Oy Jomi-Trading Ab  Peuraniitty 5 A 6  02750  Espoo  Suomi,,
13,Käyntiosoite,c/o Oy Jomi-Trading Ab  Peuraniitty 5 A 6  02750  Espoo  Suomi,,
14,Puhelin,040 520 1899,,
15,Sähköposti,mikael(a)juomavesi.fi,,
16,Www,http://www.juomavesi.fi,,
