,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Louhintaliike Häkkinen Oy,10.04.2015,
1,Y-tunnus,2680988-7,,
2,Kotipaikka,Punkalaidun,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,24.06.2022,24.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.03.2015,
12,Postiosoite,Murronharjuntie 69  31900  Punkalaidun  Suomi,,
13,Käyntiosoite,Murronharjuntie 69  31900  Punkalaidun  Suomi,,
14,Puhelin,0407331722,,
