,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vuorismatkat Oy,17.04.2015,
1,Y-tunnus,2686438-4,,
2,Kotipaikka,Pälkäne,17.04.2015,
3,Yritysmuoto,Osakeyhtiö,17.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.04.2015,,
8,Yrityksen tila,Rekisterissä,17.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,30.07.2015,
12,Postiosoite,Kantolantie 17  36910  Rautajärvi  Suomi,,
13,Käyntiosoite,Kantolantie 17  36910  Rautajärvi  Suomi,,
14,Puhelin,0400-770463,,
15,Sähköposti,myynti(a)vuorismatkat.fi,,
16,Www,http://www.vuorismatkat.fi,,
