,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-Asennus Koivisto Oy,07.01.2016,
1,Y-tunnus,2732806-5,,
2,Kotipaikka,Säkylä,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.02.2021,
11,Yhteystiedot,,19.06.2016,
12,Postiosoite,Palomiehentie 4  27800  Säkylä  Suomi,,
13,Käyntiosoite,Palomiehentie 4  27800  Säkylä  Suomi,,
14,Puhelin,"+358409636720, +358409636720",,
15,Sähköposti,info(a)lvikoivisto.fi,,
16,Www,http://www.lvikoivisto.fi,,
