,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KattoHoiva Oy,27.04.2015,
1,Y-tunnus,2684838-4,,
2,Kotipaikka,Espoo,27.04.2015,
3,Yritysmuoto,Osakeyhtiö,27.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.02.2023,13.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.04.2015,,
8,Yrityksen tila,Rekisterissä,27.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.02.2020,
11,Yhteystiedot,,29.03.2022,
12,Postiosoite,Kilonkallio 5 B  02610  Espoo  Suomi,,
13,Käyntiosoite,Kilonkallio 5 B  02610  Espoo  Suomi,,
14,Puhelin,+358207345090,,
15,Sähköposti,info(a)kattohoiva.fi,,
16,Www,http://www.kattohoiva.fi,,
