,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SG Elementit Oy,07.04.2015,
1,Y-tunnus,2682931-9,,
2,Kotipaikka,Helsinki,07.04.2015,
3,Yritysmuoto,Osakeyhtiö,07.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.04.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2022,29.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.04.2015,,
8,Yrityksen tila,Rekisterissä,07.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,23.07.2021,
12,Postiosoite,Tuomipiha 2  45100  Kouvola  Suomi,,
13,Käyntiosoite,Eräpolku 3 B 4  45130  Kouvola  Suomi,,
14,Puhelin,040-3519972,,
15,Sähköposti,sinkkonengroup(a)gmail.com,,
