,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zora Robotics Finland Oy,31.07.2015,
1,Y-tunnus,2702128-2,,
2,Kotipaikka,Hämeenlinna,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,31.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2015,,
6,Viimeisin rekisteröintiajankohta,24.11.2022,24.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.07.2015,,
8,Yrityksen tila,Rekisterissä,31.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.12.2020,
11,Yhteystiedot,,14.02.2020,
12,Postiosoite,Kaskikaarre 3 B  13270  Hämeenlinna  Suomi,,
13,Sähköposti,asiakaspalvelu(a)zorarobot.fi,,
14,Www,http://www.zorarobot.fi,,
