,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SL HyväMaito Oy,18.09.2015,
1,Y-tunnus,2707527-2,,
2,Kotipaikka,Siikalatva,18.09.2015,
3,Yritysmuoto,Osakeyhtiö,18.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.09.2015,,
8,Yrityksen tila,Rekisterissä,18.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.06.2020,
11,Yhteystiedot,,28.08.2015,
12,Postiosoite,Haisunperäntie 15  92700  Kestilä  Suomi,,
13,Puhelin,041-502 78 93,,
