,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AJ Hämäläinen Oy,31.08.2015,
1,Y-tunnus,2706095-1,,
2,Kotipaikka,Sulkava,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2022,15.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,13.09.2015,
12,Postiosoite,Telakanmäenkatu 5 C 1  53300  Lappeenranta  Suomi,,
13,Käyntiosoite,telakanmäenkatu 5 C 1  53300  Lappeenranta  Suomi,,
14,Puhelin,050 3048456,,
