,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puuppolan Suksi Oy,02.02.2016,
1,Y-tunnus,2739704-4,,
2,Kotipaikka,Jyväskylä,02.02.2016,
3,Yritysmuoto,Osakeyhtiö,02.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2016,,
6,Viimeisin rekisteröintiajankohta,09.05.2023,09.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2016,,
8,Yrityksen tila,Rekisterissä,02.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.09.2019,
11,Yhteystiedot,,04.07.2022,
12,Postiosoite,Saviontie 560  41330  Vihtavuori  Suomi,,
13,Käyntiosoite,Saviontie 560  41330  Vihtavuori  Suomi,,
14,Puhelin,040 417 9895,,
15,Sähköposti,info(a)pusu.ski,,
16,Www,http://www.pusu.ski,,
