,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Juhan koodi Oy,05.10.2015,
1,Y-tunnus,2713895-8,,
2,Kotipaikka,Espoo,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,15.02.2023,15.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.04.2021,
11,Yhteystiedot,,15.04.2022,
12,Postiosoite,Inglaksenrinne 3  02780  Espoo  Suomi,,
13,Puhelin,+358503866223,,
