,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J & M Virta Oy,08.09.2015,
1,Y-tunnus,2705224-9,,
2,Kotipaikka,Ulvila,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.12.2022,03.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.12.2019,
11,Yhteystiedot,,21.09.2015,
12,Postiosoite,Kaasmarkuntie 547  29310  Kaasmarkku  Suomi,,
13,Käyntiosoite,Kaasmarkuntie 547  29310  Kaasmarkku  Suomi,,
14,Puhelin,040 7367361,,
15,Sähköposti,jmvirtaoy(a)gmail.com,,
