,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,e2m - Voimakauppa Oy,17.11.2015,
1,Y-tunnus,2722750-4,,
2,Kotipaikka,Helsinki,17.11.2015,
3,Yritysmuoto,Osakeyhtiö,17.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.11.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.11.2015,,
8,Yrityksen tila,Rekisterissä,17.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.06.2020,
11,Yhteystiedot,,31.05.2018,
12,Postiosoite,c/o Larsen & Co Tilitoimisto Oy  Työpajankatu 9 D  00580  Helsinki  Suomi,,
