,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jaatimo Oy,11.01.2023,
1,Y-tunnus,2718647-4,,
2,Kotipaikka,Helsinki,30.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2023,01.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
8,Yrityksen tila,Rekisterissä,30.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.03.2020,
11,Yhteystiedot,,19.10.2015,
12,Postiosoite,PL 41  00101  Helsinki  Suomi,,
13,Käyntiosoite,Ilmalankuja 2 L  00240  Helsinki  Suomi,,
14,Puhelin,"0102327300, 0405060941",,
15,Sähköposti,toimisto(a)asuntosalkku.fi,,
