,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Docue Technologies Oy,30.04.2019,
1,Y-tunnus,2724469-7,,
2,Kotipaikka,Helsinki,30.11.2017,
3,Yritysmuoto,Osakeyhtiö,18.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.11.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.11.2015,,
8,Yrityksen tila,Rekisterissä,18.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.05.2020,
11,Yhteystiedot,,01.03.2022,
12,Postiosoite,Kalevankatu 6  00100  Helsinki  Suomi,,
13,Käyntiosoite,Kalevankatu 6  00100  Helsinki  Suomi,,
14,Sähköposti,support(a)docue.com,,
15,Www,http://www.docue.com,,
