,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wind FloW Oy,07.10.2015,
1,Y-tunnus,2712291-3,,
2,Kotipaikka,Nurmijärvi,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,25.10.2015,
12,Postiosoite,Paanalantie 12  05100  Röykkä  Suomi,,
13,Käyntiosoite,Paanalantie 12  05100  Röykkä  Suomi,,
14,Sähköposti,windflow(a)windflow.fi,,
15,Www,http://www.windflow.fi,,
