,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Boss Level Oy,02.10.2015,
1,Y-tunnus,2714720-5,,
2,Kotipaikka,Tampere,02.10.2015,
3,Yritysmuoto,Osakeyhtiö,02.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2022,11.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.10.2015,,
8,Yrityksen tila,Rekisterissä,02.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.10.2022,
12,Postiosoite,c/o Boss Level Oy  Käenkuja 8 C 33  00500  Helsinki  Suomi,,
13,Käyntiosoite,c/o Boss Level Oy  Käenkuja 8 C 33  00500  Helsinki  Suomi,,
14,Puhelin,"+358405192164, +358405192164",,
15,Sähköposti,bosslevelarcade(a)gmail.com,,
