,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Routa Distillery Oy,08.12.2015,
1,Y-tunnus,2730024-9,,
2,Kotipaikka,Savonlinna,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.05.2020,
11,Yhteystiedot,,22.02.2017,
12,Postiosoite,c/o Taina Sjöblom  Kirkkokatu 12 C 25  39200  Kyröskoski  Suomi,,
13,Käyntiosoite,Kirkkokatu 12 C 25  39200  Kyröskoski  Suomi,,
14,Puhelin,040-8278118,,
15,Sähköposti,info(a)routadistillery.com,,
16,Www,http://www.routadistillery.com,,
