,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Heleats Oy,02.06.2015,
1,Y-tunnus,2691922-6,,
2,Kotipaikka,Helsinki,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,31.12.2022,31.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,29.08.2022,
12,Postiosoite,c/o Veikkolainen  Keijunpolku 2  03100  Nummela  Suomi,,
13,Sähköposti,info(a)heleats.com,,
14,Www,http://www.heleats.fi,,
