,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ju-Mi Invest Oy,30.11.2015,
1,Y-tunnus,2724797-8,,
2,Kotipaikka,Oulu,30.11.2015,
3,Yritysmuoto,Osakeyhtiö,30.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.11.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.11.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.06.2020,
11,Yhteystiedot,,13.11.2015,
12,Postiosoite,c/o Tilitsto Siilin Laskenta Ky  Toritie 8  71800  Siilinjärvi  Suomi,,
13,Käyntiosoite,Toritie 8  71800  Siilinjärvi  Suomi,,
