,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,IceTrix Oy,05.05.2015,
1,Y-tunnus,2687458-2,,
2,Kotipaikka,Uusikaupunki,05.05.2015,
3,Yritysmuoto,Osakeyhtiö,05.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.05.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.05.2015,,
8,Yrityksen tila,Rekisterissä,05.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,22.03.2018,
12,Postiosoite,Reimarikatu 2 B  20540  Turku  Suomi,,
13,Käyntiosoite,Akselintie 7  20200  Turku  Suomi,,
14,Puhelin,0400 755 203,,
15,Sähköposti,icetrix(a)icetrix.fi,,
16,Www,http://www.icetrix.fi,,
