,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy WOLTAGE NORDIC Ab,26.11.2015,
1,Y-tunnus,2716939-1,,
2,Kotipaikka,Salo,26.11.2015,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Viimeisin rekisteröintiajankohta,09.10.2020,09.10.2020,
7,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
8,Yrityksen tila,Rekisterissä,26.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,09.10.2015,
12,Postiosoite,Ollikkalankatu 26 A 4  24260  Salo  Suomi,,
13,Puhelin,040 8227375,,
