,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nordic Physio Center Oy,26.01.2016,
1,Y-tunnus,2738889-3,,
2,Kotipaikka,Helsinki,26.01.2016,
3,Yritysmuoto,Osakeyhtiö,26.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2016,,
6,Viimeisin rekisteröintiajankohta,17.11.2022,17.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2016,,
8,Yrityksen tila,Rekisterissä,26.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.04.2020,
11,Yhteystiedot,,25.10.2022,
12,Postiosoite,c/o Poijjaat Oy  Kyttäläntie 8 A  00390  Helsinki  Suomi,,
13,Käyntiosoite,Linnankoskenkatu 16 A 17  00250  Helsinki  Suomi,,
14,Puhelin,0449877972,,
15,Sähköposti,oscar(a)nordicphysiocenter.fi,,
16,Www,http://www.nordicphysiocenter.fi,,
