,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finnsampo Oy,08.09.2015,
1,Y-tunnus,2704498-6,,
2,Kotipaikka,Lahti,25.08.2015,
3,Yritysmuoto,Osakeyhtiö,25.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.08.2015,,
6,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.08.2015,,
8,Yrityksen tila,Rekisterissä,25.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.11.2022,
11,Yhteystiedot,,03.11.2022,
12,Postiosoite,Sopenkorvenkatu 23  15800  Lahti  Suomi,,
13,Käyntiosoite,Sopenkorvenkatu 23  15800  Lahti  Suomi,,
14,Puhelin,"020 7866700, 0405672929",,
15,Sähköposti,lahti(a)finnsampo.fi,,
16,Www,http://www.finnsampo.fi,,
