,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mikkelin Romu Oy,11.12.2020,
1,Y-tunnus,2671667-2,,
2,Kotipaikka,Mikkeli,09.02.2015,
3,Yritysmuoto,Osakeyhtiö,09.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.02.2015,,
8,Yrityksen tila,Rekisterissä,09.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,29.01.2015,
12,Postiosoite,Temmikuja 3  50170  Mikkeli  Suomi,,
13,Käyntiosoite,Temmikuja 3  50170  Mikkeli  Suomi,,
14,Puhelin,0400-182188,,
