,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Narli Aviation Oy,29.04.2015,
1,Y-tunnus,2686404-2,,
2,Kotipaikka,Helsinki,29.04.2015,
3,Yritysmuoto,Osakeyhtiö,29.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.04.2015,,
6,Viimeisin rekisteröintiajankohta,27.08.2022,27.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.04.2015,,
8,Yrityksen tila,Rekisterissä,29.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.06.2020,
11,Yhteystiedot,,01.05.2022,
12,Postiosoite,Vehkaojantie 290  35600  Halli  Suomi,,
13,Käyntiosoite,Vehkaojantie 290  35600  Halli  Suomi,,
