,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Halie Oy,02.11.2015,
1,Y-tunnus,2720446-8,,
2,Kotipaikka,Espoo,02.11.2015,
3,Yritysmuoto,Osakeyhtiö,02.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.11.2015,,
6,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.11.2015,,
8,Yrityksen tila,Rekisterissä,02.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.10.2015,
12,Postiosoite,Frejankuja 5 B  02780  Espoo  Suomi,,
13,Käyntiosoite,Frejankuja 5 B  02780  Espoo  Suomi,,
14,Puhelin,0408335077,,
