,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Petit Noir Oy,27.01.2015,
1,Y-tunnus,2666473-7,,
2,Kotipaikka,Helsinki,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,03.05.2022,03.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,22.09.2021,
12,Postiosoite,Malminrinne 3  00100  Helsinki  Suomi,,
13,Käyntiosoite,Malminrinne 3  00100  Helsinki  Suomi,,
14,Puhelin,045-6393935,,
