,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tapahtumapalvelu Järjestys Oy,27.09.2021,
1,Y-tunnus,2680293-3,,
2,Kotipaikka,Tampere,25.03.2015,
3,Yritysmuoto,Osakeyhtiö,25.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.03.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2022,26.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.03.2015,,
8,Yrityksen tila,Rekisterissä,25.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.09.2021,
11,Yhteystiedot,,15.09.2021,
12,Postiosoite,Näsilinnankatu 48 D  33200  Tampere  Suomi,,
13,Puhelin,+358449781888,,
14,Sähköposti,info(a)jarjestys.fi,,
15,Www,http://www.jarjestys.fi,,
