,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JP Special Group Oy,28.10.2015,
1,Y-tunnus,2717452-9,,
2,Kotipaikka,Vantaa,28.10.2015,
3,Yritysmuoto,Osakeyhtiö,28.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.10.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.10.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.06.2021,
11,Yhteystiedot,,13.10.2015,
12,Postiosoite,Klemetintie 21  01690  Vantaa  Suomi,,
13,Käyntiosoite,Klemetintie 21  01690  Vantaa  Suomi,,
