,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lucy Loves Stories Oy,28.01.2015,
1,Y-tunnus,2666997-6,,
2,Kotipaikka,Helsinki,28.01.2015,
3,Yritysmuoto,Osakeyhtiö,28.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2015,,
6,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2015,,
8,Yrityksen tila,Rekisterissä,28.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.12.2019,
11,Yhteystiedot,,27.02.2019,
12,Postiosoite,Mäkelänkatu 54 A  00510  Helsinki  Suomi,,
13,Käyntiosoite,Mäkelänkatu 54 A  00510  Helsinki  Suomi,,
14,Sähköposti,info(a)lucyloves.fi,,
15,Www,http://www.lucyloves.fi,,
