,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsingin Kiinteistöpäälliköt Oy,18.03.2016,
1,Y-tunnus,2734284-4,,
2,Kotipaikka,Helsinki,18.03.2016,
3,Yritysmuoto,Osakeyhtiö,18.03.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2016,,
6,Viimeisin rekisteröintiajankohta,01.07.2022,01.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.03.2016,,
8,Yrityksen tila,Rekisterissä,18.03.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,19.09.2017,
12,Postiosoite,Tinasepäntie 35 A  00620  Helsinki  Suomi,,
13,Puhelin,0405092380,,
