,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Molarum Salaojat Oy,14.07.2015,
1,Y-tunnus,2699692-6,,
2,Kotipaikka,Espoo,14.07.2015,
3,Yritysmuoto,Osakeyhtiö,14.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.07.2015,,
6,Viimeisin rekisteröintiajankohta,21.09.2022,21.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.07.2015,,
8,Yrityksen tila,Rekisterissä,14.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.06.2020,
11,Yhteystiedot,,18.11.2019,
12,Postiosoite,Varsikuja 3  01740  Vantaa  Suomi,,
13,Käyntiosoite,Varsikuja 3  01740  Vantaa  Suomi,,
14,Puhelin,0207417471,,
15,Sähköposti,salaojat(a)molarum.fi,,
16,Www,http://www.molarum.fi,,
