,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Frontlight Oy/Ab,03.03.2015,
1,Y-tunnus,2675577-8,,
2,Kotipaikka,Porvoo,03.03.2015,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.11.2022,10.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.11.2021,
11,Yhteystiedot,,10.07.2015,
12,Postiosoite,PL 167  06100  Porvoo  Suomi,,
13,Käyntiosoite,06100  Porvoo  Suomi,,
