,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,4D Optimi Isännöinti Oy,08.12.2015,
1,Y-tunnus,2725698-9,,
2,Kotipaikka,Rovaniemi,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,10.12.2022,
12,Postiosoite,Aittatie 3  96320  Rovaniemi  Suomi,,
13,Käyntiosoite,Aittatie 3  96320  Rovaniemi  Suomi,,
14,Puhelin,029 370 0630,,
15,Sähköposti,asiakaspalvelu(a)4doptimi.fi,,
16,Www,http://www.4doptimi.fi,,
