,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vekkulit Vekarat Oy,26.03.2015,
1,Y-tunnus,2682239-5,,
2,Kotipaikka,Pyhäjärvi,26.03.2015,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,15.05.2020,15.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,19.06.2016,
12,Postiosoite,Sillanväli 12  86800  Pyhäsalmi  Suomi,,
13,Puhelin,"044 291 5554, 044 291 5554",,
14,Sähköposti,vekkulit.vekarat.oy(a)gmail.com,,
