,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Active Sales Oy,11.06.2015,
1,Y-tunnus,2694623-2,,
2,Kotipaikka,Espoo,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.03.2023,
11,Yhteystiedot,,07.03.2023,
12,Postiosoite,Jalavatie 9 A 2  00270  Helsinki  Suomi,,
13,Puhelin,0400300160,,
14,Sähköposti,janos.uotila(a)activesales.fi,,
15,Www,http://www.activesales.fi,,
