,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pro Viitala Oy,28.08.2015,
1,Y-tunnus,2705164-1,,
2,Kotipaikka,Hamina,28.08.2015,
3,Yritysmuoto,Osakeyhtiö,28.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.08.2015,,
6,Viimeisin rekisteröintiajankohta,29.03.2023,29.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.08.2015,,
8,Yrityksen tila,Rekisterissä,28.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.02.2022,
11,Yhteystiedot,,17.08.2022,
12,Postiosoite,Erottajankatu 19 A 6  49400  Hamina  Suomi,,
13,Käyntiosoite,Erottajankatu 19 A 6  49400  Hamina  Suomi,,
14,Puhelin,"0442751254, 0442751254",,
15,Sähköposti,nora(a)proviitala.fi,,
16,Www,http://www.proviitala.fi,,
