,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tolkku Konsultointi Oy,06.11.2015,
1,Y-tunnus,2719504-7,,
2,Kotipaikka,Helsinki,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,03.03.2023,03.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.02.2020,
11,Yhteystiedot,,17.02.2022,
12,Postiosoite,c/o Jukka-Pekka Kettunen  Yrjönkatu 38 A 68  00100  Helsinki  Suomi,,
13,Sähköposti,info(a)tolkkukonsultointi.fi,,
14,Www,http://www.tolkkukonsultointi.fi,,
