,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AppKing Oy,09.10.2015,
1,Y-tunnus,2714282-6,,
2,Kotipaikka,Tampere,09.10.2015,
3,Yritysmuoto,Osakeyhtiö,09.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.10.2015,,
8,Yrityksen tila,Rekisterissä,09.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.12.2019,
11,Yhteystiedot,,18.03.2019,
12,Postiosoite,Pyhäjärvenkatu 5 B 204  33200  Tampere  Suomi,,
13,Käyntiosoite,Pyhäjärvenkatu 5 B 204  33200  Tampere  Suomi,,
