,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Eliittihoiva Oy,06.08.2015,
1,Y-tunnus,2703173-9,,
2,Kotipaikka,Kitee,22.02.2021,
3,Yritysmuoto,Osakeyhtiö,06.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.08.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.08.2015,,
8,Yrityksen tila,Rekisterissä,06.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,25.03.2021,
12,Postiosoite,Leveäkiventie 20  59820  Purujärvi  Suomi,,
13,Puhelin,040-7577277,,
14,Sähköposti,sauli.immonen(a)eliittihoiva.fi,,
15,Www,http://www.eliittihoiva.fi,,
