,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Quantum Shake Oy,01.07.2015,
1,Y-tunnus,2695684-4,,
2,Kotipaikka,Oulu,26.10.2022,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,26.10.2022,26.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.04.2022,
11,Yhteystiedot,,25.10.2022,
12,Postiosoite,c/o Quantum Shake  Talatie 24 E 9  90540  Oulu  Suomi,,
13,Käyntiosoite,c/o Quantum Shake  Talatie 24 E 9  90540  Oulu  Suomi,,
14,Www,http://www.quantumshake.com,,
