,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RHA-Rakennus Oy,27.01.2015,
1,Y-tunnus,2668195-9,,
2,Kotipaikka,Vantaa,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,20.09.2022,20.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,01.03.2022,
12,Postiosoite,c/o Riekki  Jäkälätie 17  01830  Lepsämä  Suomi,,
13,Käyntiosoite,c/o Riekki  Jäkälätie 17  01830  Lepsämä  Suomi,,
