,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Toivon Taxi Oy,14.09.2015,
1,Y-tunnus,2710448-3,,
2,Kotipaikka,Hämeenkyrö,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,06.01.2023,06.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.10.2019,
11,Yhteystiedot,,10.09.2015,
12,Postiosoite,Neitsytpolku 14  39200  Kyröskoski  Suomi,,
13,Puhelin,0400795094,,
