,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Newton Zero Oy,19.02.2015,
1,Y-tunnus,2667629-5,,
2,Kotipaikka,Tampere,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,30.12.2022,30.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.07.2022,
11,Yhteystiedot,,15.03.2021,
12,Postiosoite,c/o Accotilit Oy  Suvantokatu 13  33100  Tampere  Suomi,,
13,Käyntiosoite,c/o Accotilit Oy  Suvantokatu 13  33100  Tampere  Suomi,,
