,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Numware Oy,28.05.2015,
1,Y-tunnus,2692140-6,,
2,Kotipaikka,Pirkkala,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
8,Yrityksen tila,Rekisterissä,28.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,01.05.2020,
12,Postiosoite,c/o Konttorilaite Tampere  Sammonkatu 35  33540  Tampere  Suomi,,
13,Käyntiosoite,c/o Konttorilaite Tampere  Sammonkatu 35  33540  Tampere  Suomi,,
14,Puhelin,0400441424,,
15,Sähköposti,ohjelmistot(a)numware.fi,,
16,Www,http://www.numware.fi,,
